id_usuario,nombre,correo,identificacion,tipo_usuario,fecha_registro,estado,saldo
1946,Erin Carpenter,erin29@example.org,59580318,estudiante,2022-06-17,bloqueado,67326
1947,Angel Cross,raymond62@example.net,62755404,docente,2022-07-22,bloqueado,57524
1948,Cathy King,brandon69@example.org,20558573,estudiante,2022-05-19,bloqueado,50020
1949,Travis Fuentes,branchjames@example.net,73473636,estudiante,2024-02-13,activo,49518
1950,Christina Cooper,tbryant@example.com,23188564,docente,2023-01-10,bloqueado,95781
1951,Frank Brown,xfranklin@example.net,69439673,docente,2022-07-16,bloqueado,37959
1952,Stephen Harper,lisa18@example.org,12290463,estudiante,2023-02-18,bloqueado,70154
1953,Harry Jones,youngsara@example.net,90807069,docente,2023-01-22,bloqueado,75112
1954,Robert Holland MD,briana50@example.org,30417891,estudiante,2023-05-18,activo,73373
1955,Mia Barnett,hunterkrista@example.com,90411300,estudiante,2023-07-14,bloqueado,73034
1956,Jerry Moyer,bmack@example.com,90695926,estudiante,2023-10-30,activo,88590
1957,Karen Powers,gonzalezryan@example.org,47260162,docente,2024-02-17,activo,51872
1958,Marvin Montgomery,wesleypratt@example.org,21026822,estudiante,2024-01-13,bloqueado,69427
1959,Deborah Ramirez,ramirezsara@example.net,39561891,estudiante,2023-12-31,activo,62425
1960,Miss Amy Kelly MD,williamslaura@example.org,7300706,estudiante,2022-09-06,activo,46945
1961,Lauren Conway,ashley68@example.com,4219819,docente,2023-04-15,bloqueado,3810
1962,Donna Richards,qreynolds@example.net,4285439,estudiante,2023-10-11,bloqueado,87768
1963,Alexander Murillo,gwang@example.org,95139218,estudiante,2023-11-15,bloqueado,16680
1964,Christina Bernard,dennis13@example.com,78583805,docente,2023-06-18,bloqueado,93671
1965,Dana Ponce,katrina07@example.org,45863837,estudiante,2022-07-29,activo,93607
1966,Benjamin Farley,qmoore@example.net,91317954,docente,2023-01-19,activo,66359
1967,Eric Miles,vfoley@example.com,35032296,estudiante,2024-02-15,activo,70506
1968,Alyssa Matthews,xwilliams@example.org,67730939,docente,2023-01-16,activo,98268
1969,Michelle Miles,baileykathleen@example.org,23909236,docente,2024-01-13,activo,33438
1970,Rose Cunningham,michaeltran@example.com,32056571,docente,2023-01-05,bloqueado,34922
1971,Cassie Summers,fromero@example.com,34849291,estudiante,2023-12-05,activo,17604
1972,Lisa Barton,zhangtheresa@example.org,60509108,estudiante,2024-04-12,activo,88761
1973,Benjamin Rodriguez,tammymacias@example.org,37050883,estudiante,2022-05-21,activo,48328
1974,Abigail Griffin,mgonzales@example.net,44581659,estudiante,2022-10-24,activo,63300
1975,Alexandra Townsend,alexandrakelley@example.net,78460722,estudiante,2023-11-10,activo,11860
1976,Andrew White,uray@example.net,55626122,docente,2024-01-29,activo,52879
1977,Rebecca Walls,xmorales@example.org,16427221,estudiante,2024-01-20,activo,8948
1978,Victoria Robbins,joshuachristensen@example.com,5545046,estudiante,2022-06-06,bloqueado,55755
1979,Melissa York,henrythomas@example.com,86655769,docente,2023-06-24,activo,34665
1980,Tara Riley,byrdmark@example.com,11465385,docente,2022-06-09,bloqueado,38210
1981,Tina Little,jacqueline10@example.com,21726281,docente,2024-01-01,bloqueado,90571
1982,Stephanie Estrada,paul77@example.net,71446666,docente,2022-11-05,activo,78954
1983,Gina Ware,autumn66@example.com,43912879,estudiante,2023-10-20,activo,29673
1984,Lawrence Andrews,keithsanders@example.com,98929748,estudiante,2023-01-05,bloqueado,28209
1985,Sandra Dunn,garyramos@example.org,528125,docente,2024-04-01,activo,19969
1986,Erin Morgan,hudsonlucas@example.com,22720717,docente,2022-06-01,activo,47079
1987,Jeanette Sanchez,stevenchan@example.com,57106377,estudiante,2022-12-04,activo,89523
1988,David Howard,allenangela@example.net,15366234,estudiante,2023-08-08,activo,92152
1989,Dr. Patricia Moore,jonathan13@example.com,716126,estudiante,2022-07-18,activo,24414
1990,Todd Hernandez,henrymary@example.org,44834943,docente,2023-09-08,activo,67147
1991,Denise King,yolandamorris@example.net,97888291,estudiante,2022-08-13,activo,35928
1992,David Sanders,lynchtyler@example.org,50379646,estudiante,2023-07-12,activo,67582
1993,Abigail Wright,fullerpatrick@example.org,79627501,docente,2023-03-21,activo,73277
1994,Joshua Adams,brycebarry@example.org,73938965,estudiante,2023-12-04,bloqueado,88197
1995,Marcus Clark,frodriguez@example.org,38372962,docente,2022-06-28,bloqueado,37937
1996,David Ramos,scottdonald@example.com,12190860,estudiante,2023-03-30,bloqueado,72974
1997,Charles Douglas,sotomichael@example.com,25650048,docente,2023-04-18,bloqueado,42765
1998,Patricia Mcpherson,cesarhubbard@example.net,31978212,docente,2024-02-29,bloqueado,5146
1999,Michael Petersen,ichase@example.net,77749765,estudiante,2023-04-25,activo,65839
2000,Kathleen Jones,brianjohnson@example.net,24657066,estudiante,2023-10-11,bloqueado,2290
2001,Katrina Stewart,ggutierrez@example.org,65742541,estudiante,2022-07-17,bloqueado,69975
2002,James Silva,blopez@example.com,87900884,estudiante,2023-06-28,activo,25699
2003,Stacy Berry,xhall@example.com,34772312,docente,2023-08-04,bloqueado,38995
2004,Jeanette Moreno,andrew52@example.net,74323088,docente,2023-11-20,bloqueado,71865
2005,Jasmine Mckay,stevenhill@example.org,36065342,docente,2024-01-11,activo,8635
2006,Dalton Estes,rothjessica@example.com,17955880,estudiante,2024-04-24,bloqueado,53236
2007,Erin Brown,stonejoanna@example.com,32546629,estudiante,2023-08-01,bloqueado,17314
2008,Amy Woodard,jeffrey00@example.com,73010106,estudiante,2023-01-03,bloqueado,47583
2009,Trevor Savage,gdelacruz@example.net,11742063,estudiante,2022-08-13,bloqueado,56764
2010,Robert Sanders,skelly@example.net,5046194,docente,2023-01-08,bloqueado,62496
2011,Angel Walters,smithmarisa@example.com,2376442,estudiante,2023-05-25,activo,98592
2012,Michaela Alvarez,brookschristopher@example.org,32441122,estudiante,2022-10-11,activo,34733
2013,Dana Wagner,ophillips@example.org,14629919,estudiante,2023-06-14,activo,71259
2014,Randy Patel,martin75@example.org,37465407,estudiante,2023-01-25,bloqueado,1349
2015,Lisa Washington,chaseallison@example.org,34536626,estudiante,2022-07-03,activo,35607
2016,Mr. Jon Hawkins,nguyenmaria@example.org,28026914,docente,2023-01-23,bloqueado,80753
2017,Angela Carlson,jessica27@example.net,30546736,estudiante,2022-09-14,activo,406
2018,Jill Martinez,alvaradorenee@example.net,73179543,estudiante,2023-05-05,activo,68844
2019,Jessica Mitchell,charlesdyer@example.net,43595726,estudiante,2022-07-16,activo,74557
2020,Kathryn Knapp,michelleboyle@example.org,48012458,docente,2023-11-23,bloqueado,5326
2021,Timothy Thomas,vancejoseph@example.net,79244709,estudiante,2023-01-28,bloqueado,26926
2022,Kaitlyn Hanna,dflynn@example.org,59039090,docente,2024-03-28,activo,76400
2023,Nathan Fox,ballardrenee@example.org,37412038,estudiante,2023-07-30,activo,86948
2024,Ms. Michelle Williams,leonardbeasley@example.net,21327593,estudiante,2023-06-11,bloqueado,96880
2025,Joseph Martinez,amartinez@example.net,31930118,estudiante,2023-08-21,bloqueado,36925
2026,Karen Wolfe,hesterdustin@example.org,46877026,estudiante,2023-06-12,activo,27532
2027,Rachel Lowe,haynesnicholas@example.net,29147695,docente,2022-10-27,bloqueado,12586
2028,William Mcdaniel,webbeduardo@example.net,24886936,docente,2023-05-03,bloqueado,58063
2029,Brenda Douglas,vrobertson@example.net,7458993,docente,2023-01-30,activo,69324
2030,Robert Taylor,rthompson@example.net,18611989,docente,2022-07-04,bloqueado,15058
2031,Bridget Benson,billy33@example.net,69656333,estudiante,2023-08-26,activo,30738
2032,Linda Walsh,brianna63@example.net,56393727,estudiante,2023-05-08,activo,77992
2033,Aaron Fuentes,gutierrezholly@example.net,2509674,docente,2023-07-26,bloqueado,40392
2034,Kevin Price,nicolas95@example.net,41281579,estudiante,2023-05-28,bloqueado,18341
2035,Brandy Clark,lisasullivan@example.com,26725816,estudiante,2023-09-27,bloqueado,8805
2036,Melissa Russo,damon65@example.com,60238756,estudiante,2022-07-25,bloqueado,58541
2037,Jason Sanchez,robertsonangela@example.com,76030646,estudiante,2024-02-27,activo,34260
2038,Jamie Anderson,travisbrown@example.org,44558075,estudiante,2024-05-06,activo,64195
2039,Kaitlin Hickman,tatejose@example.com,88419960,estudiante,2024-02-07,bloqueado,4186
2040,Dr. Carrie Pham,kcurtis@example.com,77110594,estudiante,2024-03-03,bloqueado,90368
2041,Ricky Hoover,leah21@example.com,75046247,estudiante,2023-08-25,activo,86525
2042,Rose Freeman,sarah98@example.org,57767100,estudiante,2022-06-26,bloqueado,58141
2043,Crystal Bradley,nancybaker@example.com,50563219,estudiante,2023-11-19,bloqueado,74484
2044,Bradley Roberts,rodneyduffy@example.net,69831730,estudiante,2023-12-10,activo,93500
2045,Cathy Gonzalez,tiffany09@example.com,79246241,estudiante,2022-12-10,activo,84845
2046,Kimberly Odonnell,james44@example.net,34287716,estudiante,2023-03-11,bloqueado,91811
2047,Brooke Montgomery,susandean@example.com,27484483,docente,2022-05-15,bloqueado,98097
2048,James Simpson,blake86@example.org,81283653,docente,2022-06-03,bloqueado,60139
2049,Nicholas Francis,gregorybond@example.net,28463118,docente,2023-11-14,bloqueado,49690
2050,David Martinez,wrightmary@example.org,318592,estudiante,2023-12-11,activo,7625
2051,Ashley Rivera,michaelfloyd@example.org,33878875,estudiante,2023-07-25,activo,86536
2052,Shaun Arellano,ysmith@example.net,36052543,estudiante,2023-09-01,activo,26693
2053,Ethan Turner,xmarks@example.net,786750,estudiante,2022-07-09,activo,94276
2054,Kayla Valdez,thawkins@example.com,56013581,estudiante,2022-12-04,activo,32058
2055,April Oneal,davisangela@example.com,25256380,estudiante,2023-06-18,bloqueado,56464
2056,Diana Coleman MD,burkeallison@example.net,48379699,estudiante,2022-07-20,bloqueado,78609
2057,Jacob Holmes,meghan13@example.com,17433236,estudiante,2023-02-05,bloqueado,69186
2058,Rachel Davis,melissakirby@example.net,50328213,estudiante,2024-03-27,activo,94019
2059,Michael Montes,rachel26@example.net,67719874,estudiante,2023-01-10,bloqueado,25643
2060,Barbara Grimes,nmiranda@example.com,64207005,estudiante,2022-10-05,activo,20199
2061,Amanda Patton,kelsey48@example.com,2290808,estudiante,2022-08-13,bloqueado,454
2062,Joshua Campbell,robertsrichard@example.org,41064373,estudiante,2022-08-11,bloqueado,43146
2063,Alexis Fox,vdavis@example.org,94002043,estudiante,2024-02-11,bloqueado,89651
2064,Kevin Hernandez,tamara78@example.com,92573679,docente,2022-08-23,activo,79592
2065,Theresa Martin,janderson@example.com,46644718,estudiante,2022-07-14,activo,54072
2066,Monica Daniel,zjones@example.org,13878411,estudiante,2023-07-26,activo,49495
2067,Karen Ellis,bodom@example.net,3549740,docente,2024-05-11,activo,41907
2068,Kellie Williams,adkinssheena@example.net,83831824,estudiante,2023-07-27,activo,62615
2069,Joel Brown,corey59@example.net,37416518,estudiante,2023-11-23,bloqueado,48265
2070,Teresa Ellis,kimvilla@example.org,38882941,docente,2022-11-07,bloqueado,52881
2071,Ariel Sanchez,mooremadison@example.org,88108583,estudiante,2023-11-02,activo,836
2072,Amanda Hughes,skim@example.net,15711882,estudiante,2023-09-09,activo,94015
2073,Samantha Clark,kevinwilson@example.com,56597610,estudiante,2023-06-05,bloqueado,16938
2074,Diana Bernard,tmason@example.net,72417222,docente,2022-11-04,activo,88893
2075,Jason Tapia,garciawilliam@example.net,73510308,docente,2023-06-01,bloqueado,48251
2076,Kendra Castillo,ffernandez@example.com,94475601,estudiante,2023-09-12,bloqueado,13034
2077,Marcus Lawson,kimberly14@example.org,31420971,estudiante,2024-02-23,activo,47477
2078,Lindsey Murphy,joannamiller@example.net,55270254,estudiante,2022-11-24,activo,40972
2079,Corey Holland,phillip16@example.com,32596307,docente,2023-06-28,bloqueado,69112
2080,Bailey Glass,mgrimes@example.com,54484786,estudiante,2024-03-29,activo,12164
2081,Virginia Haas,qrodriguez@example.com,20737149,docente,2023-06-19,bloqueado,97381
2082,Amanda Wood,navarromegan@example.org,45797585,estudiante,2023-08-29,bloqueado,55310
2083,Brett Kirby,jmoore@example.net,83311287,estudiante,2022-12-22,bloqueado,43286
2084,Derek Hernandez,tamarazamora@example.com,29523432,estudiante,2022-06-24,bloqueado,43860
2085,Dave Prince,rgomez@example.com,47084101,estudiante,2023-03-31,activo,72837
2086,Rachel Rodriguez,victorhansen@example.com,21459555,estudiante,2023-11-12,bloqueado,76370
2087,Caroline Campbell,taylorthomas@example.org,63474266,estudiante,2022-06-11,bloqueado,35784
2088,Christopher Hayes,hsmith@example.net,90219145,estudiante,2023-04-24,bloqueado,6205
2089,Autumn Dennis,vlambert@example.net,10375682,estudiante,2023-12-21,activo,60366
2090,Garrett Cordova,parrishtracey@example.org,69628983,estudiante,2023-06-25,activo,84900
2091,Larry Roman,nalvarez@example.net,65426991,docente,2024-01-07,activo,65403
2092,Robert Lewis,cookstephen@example.net,86423667,docente,2022-09-02,activo,48141
2093,Carrie Riggs,benjaminwilliams@example.net,13227816,estudiante,2022-11-20,bloqueado,1398
2094,Andrea Harris,joshuaadams@example.com,84450145,estudiante,2023-08-17,bloqueado,92171
2095,Lori Velez,upatterson@example.net,5894032,estudiante,2022-11-26,bloqueado,67814
2096,Christopher Lane,rward@example.net,77928814,estudiante,2022-07-04,bloqueado,33161
2097,Scott Burgess,anna43@example.org,99286634,estudiante,2022-12-07,activo,38410
2098,Amanda Barrera,sarahvance@example.com,78667526,docente,2022-05-26,activo,35067
2099,Alexandria Black,patriciarobles@example.net,2939022,docente,2023-01-29,bloqueado,26633
2100,Angel Melton,yharris@example.org,65859257,estudiante,2022-08-22,activo,6766
2101,Douglas Rodriguez,christianjones@example.com,37588904,estudiante,2023-01-13,bloqueado,65793
2102,Joanna Smith,emily45@example.org,60552607,estudiante,2023-02-12,bloqueado,84974
2103,Tanner Mcintosh,wandahooper@example.org,59164200,docente,2022-08-10,activo,66607
2104,Joseph Harris,nicolemorgan@example.com,56490830,docente,2022-05-28,bloqueado,37666
2105,Amanda Bauer,hendersonalyssa@example.org,49526381,estudiante,2024-04-07,bloqueado,7090
2106,Kevin Brown,qpayne@example.com,36198547,estudiante,2023-09-20,activo,81799
2107,Desiree Farley,katelynbrown@example.org,22168382,estudiante,2022-12-09,bloqueado,24616
2108,Cynthia Rocha,carol41@example.com,74090117,docente,2022-08-30,bloqueado,27052
2109,Shawn Roberts,bpayne@example.org,6615855,docente,2023-10-18,activo,64682
2110,Shari Hamilton,nguyenmalik@example.org,45221872,estudiante,2023-05-21,bloqueado,22178
2111,Brandon Flores,danielle78@example.com,1377470,estudiante,2023-08-10,bloqueado,15190
2112,Jonathan Perez,barbarawilliamson@example.org,88849813,estudiante,2023-10-09,activo,59984
2113,Brian Cohen,christopher53@example.net,42944964,docente,2023-02-01,bloqueado,10802
2114,Kevin Ramirez,davidford@example.org,64922864,estudiante,2023-06-24,activo,13206
2115,Diana Ortega,johnsonleslie@example.com,38516951,estudiante,2023-11-24,activo,38006
2116,Matthew Arellano,fcalhoun@example.org,43760908,estudiante,2023-10-08,activo,63722
2117,Kimberly Flowers,cobbmichelle@example.net,84106642,estudiante,2022-08-04,activo,91186
2118,Karen Strickland,meyertimothy@example.net,43110840,estudiante,2023-05-26,bloqueado,27357
2119,Jessica Kent,craig34@example.com,81145575,estudiante,2023-02-21,bloqueado,27048
2120,Michael Santiago,kathryncoleman@example.com,4703894,estudiante,2023-04-19,activo,73767
2121,Tiffany Villa,hernandeztiffany@example.net,7057388,estudiante,2023-04-12,bloqueado,4089
2122,Dr. Robert Krueger,joannsmith@example.net,98908915,estudiante,2023-05-06,bloqueado,51240
2123,Alexander Joseph,lynchdeanna@example.net,1758453,estudiante,2024-05-03,bloqueado,38793
2124,Mrs. Debra Burgess DDS,harry05@example.net,85639116,estudiante,2023-06-24,bloqueado,41335
2125,Elizabeth Bridges,fowlerjoshua@example.com,38322083,estudiante,2024-02-01,activo,34219
2126,Deborah Forbes,dunnchristopher@example.com,35359343,estudiante,2022-08-27,activo,26119
2127,Steven Wilcox,yparker@example.net,28281498,estudiante,2023-03-28,bloqueado,62808
2128,Benjamin Dudley,crossnatalie@example.net,30800152,estudiante,2023-10-14,activo,75878
2129,Amanda Stafford,andrew27@example.com,47831839,estudiante,2023-02-07,activo,66318
2130,Jennifer Hernandez,gwilliams@example.net,89559034,docente,2022-12-26,activo,22886
2131,Megan Jennings,debracox@example.com,72253219,estudiante,2023-10-03,activo,76561
2132,Kaitlin Hensley,owenemily@example.com,43781038,estudiante,2023-06-15,bloqueado,35847
2133,Ruth Foster,bernard78@example.net,15128290,estudiante,2022-07-15,activo,55689
2134,Benjamin Reeves,robertlam@example.net,43112226,estudiante,2024-01-26,bloqueado,43868
2135,Michael Valentine,victoriawalker@example.com,10063779,estudiante,2023-08-15,bloqueado,93375
2136,Stephen Romero,christine35@example.com,3003837,estudiante,2022-09-25,activo,38384
2137,William Reid,colemanricky@example.org,17583391,estudiante,2022-11-24,activo,35370
2138,Maxwell Green,jonesdustin@example.org,50425603,estudiante,2024-01-25,bloqueado,76828
2139,Meghan Martin,claytonpaula@example.com,26050396,estudiante,2022-09-05,bloqueado,60830
2140,Adam Martinez,blackvalerie@example.net,34993669,estudiante,2022-06-19,activo,55520
2141,James Paul,rhansen@example.com,82159856,estudiante,2022-07-06,activo,89715
2142,Scott Gentry,rosskristina@example.com,93271556,estudiante,2024-03-22,activo,69234
2143,Kristina Jenkins,nicole38@example.org,90554056,estudiante,2023-03-17,activo,23700
2144,Dana Douglas,bradley50@example.net,37433795,estudiante,2023-08-25,bloqueado,28311
2145,Christopher Robbins,tchambers@example.com,56999388,estudiante,2023-02-09,bloqueado,4801
2146,Todd Russell,brownmorgan@example.org,78177433,estudiante,2024-03-20,bloqueado,76158
2147,Mckenzie Morrison,bartlettlindsey@example.org,85305107,estudiante,2022-07-14,bloqueado,27826
2148,Lisa Williams,wellsmelissa@example.net,40555774,estudiante,2024-01-07,bloqueado,56598
